"artist_name","latitude","longitude","views","track_link","track_name","rank","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_admin_2","boundaries_admin_3","boundaries_admin_4","boundaries_admin_5","boundaries_postal_1","boundaries_postal_2","boundaries_postal_3","boundaries_postal_4"
"Camila Cabello",40.66094,-73.92014,63503,"BQ0mxQXmLsk","Havana",0,"US","Brownsville",5110446,"US","USA136","USA236047",NULL,NULL,NULL,"USP111","USP211212",NULL,NULL
"6ix9ine",42.88645,-78.87837,157214,"gAs9HZC9c7Y","Gummo",0,"US","Buffalo",5110629,"US","USA136","USA236029",NULL,NULL,NULL,"USP114","USP214202",NULL,NULL
"Post Malone",42.90339,-78.75475,41330,"UceaB4D0jpo","Rockstar",0,"US","Cheektowaga",5112375,"US","USA136","USA236029",NULL,NULL,NULL,"USP114","USP214227",NULL,NULL
"Camila Cabello",40.74705,-73.86014,46082,"BQ0mxQXmLsk","Havana",0,"US","Corona",5113779,"US","USA136","USA236081",NULL,NULL,NULL,"USP111","USP211368",NULL,NULL
"6ix9ine",40.6576,-73.58318,26950,"gAs9HZC9c7Y","Gummo",0,"US","Freeport",5117949,"US","USA136","USA236059",NULL,NULL,NULL,"USP111","USP211520",NULL,NULL
"6ix9ine",40.70621,-73.61874,28885,"gAs9HZC9c7Y","Gummo",0,"US","Hempstead",5120478,"US","USA136","USA236059",NULL,NULL,NULL,"USP111","USP211550",NULL,NULL
"Camila Cabello",40.76843,-73.52513,16035,"BQ0mxQXmLsk","Havana",0,"US","Hicksville",5120656,"US","USA136","USA236059",NULL,NULL,NULL,"USP111","USP211801",NULL,NULL
"Camila Cabello",40.72593,-73.51429,13839,"BQ0mxQXmLsk","Havana",0,"US","Levittown",5124276,"US","USA136","USA236059",NULL,NULL,NULL,"USP111","USP211756",NULL,NULL
"6ix9ine",40.91149,-73.78235,20795,"gAs9HZC9c7Y","Gummo",0,"US","New Rochelle",5128549,"US","USA136","USA236119",NULL,NULL,NULL,"USP110","USP210801",NULL,NULL
"6ix9ine",40.71427,-74.00597,5254425,"gAs9HZC9c7Y","Gummo",0,"US","New York City",5128581,"US","USA136","USA236061",NULL,NULL,NULL,"USP110","USP210007",NULL,NULL
"6ix9ine",43.0945,-79.05671,17379,"gAs9HZC9c7Y","Gummo",0,"US","Niagara Falls",5128723,"US","USA136","USA236063",NULL,NULL,NULL,"USP114","USP214301",NULL,NULL
"Ed Sheeran",40.69983,-73.83125,78287,"2Vv-BfVoq4g","Perfect",0,"US","Richmond Hill",5133825,"US","USA136","USA236081",NULL,NULL,NULL,"USP111","USP211418",NULL,NULL
"6ix9ine",43.15478,-77.61556,131605,"gAs9HZC9c7Y","Gummo",0,"US","Rochester",5134086,"US","USA136","USA236055",NULL,NULL,NULL,"USP114","USP214614",NULL,NULL
"6ix9ine",42.81424,-73.93957,29894,"gAs9HZC9c7Y","Gummo",0,"US","Schenectady",5136454,"US","USA136","USA236093",NULL,NULL,NULL,"USP112","USP212305",NULL,NULL
"6ix9ine",43.04812,-76.14742,92422,"gAs9HZC9c7Y","Gummo",0,"US","Syracuse",5140405,"US","USA136","USA236067",NULL,NULL,NULL,"USP113","USP213202",NULL,NULL
"6ix9ine",42.72841,-73.69179,30567,"gAs9HZC9c7Y","Gummo",0,"US","Troy",5141502,"US","USA136","USA236083",NULL,NULL,NULL,"USP112","USP212180",NULL,NULL
"6ix9ine",43.1009,-75.23266,34080,"gAs9HZC9c7Y","Gummo",0,"US","Utica",5142056,"US","USA136","USA236065",NULL,NULL,NULL,"USP113","USP213502",NULL,NULL
"6ix9ine",40.71816,-73.35429,16372,"gAs9HZC9c7Y","Gummo",0,"US","West Babylon",5143630,"US","USA136","USA236103",NULL,NULL,NULL,"USP111","USP211704",NULL,NULL
"Camila Cabello",41.03399,-73.76291,14687,"BQ0mxQXmLsk","Havana",0,"US","White Plains",5144336,"US","USA136","USA236119",NULL,NULL,NULL,"USP110","USP210601",NULL,NULL
"6ix9ine",40.93121,-73.89875,68701,"gAs9HZC9c7Y","Gummo",0,"US","Yonkers",5145215,"US","USA136","USA236119",NULL,NULL,NULL,"USP110","USP210701",NULL,NULL
"6ix9ine",41.08144,-81.51901,55254,"gAs9HZC9c7Y","Gummo",0,"US","Akron",5145476,"US","USA139","USA239153",NULL,NULL,NULL,"USP144","USP244308",NULL,NULL
"Lil Pump",40.79895,-81.37845,36461,"4LfJnj66HVQ","Gucci Gang",0,"US","Canton",5149222,"US","USA139","USA239151",NULL,NULL,NULL,"USP144","USP244702",NULL,NULL
"6ix9ine",41.4995,-81.69541,146434,"gAs9HZC9c7Y","Gummo",0,"US","Cleveland",5150529,"US","USA139","USA239035",NULL,NULL,NULL,"USP144","USP244113",NULL,NULL
"Camila Cabello",40.09923,-83.11408,11595,"BQ0mxQXmLsk","Havana",0,"US","Dublin",5152333,"US","USA139","USA239049",NULL,NULL,NULL,"USP143","USP243017",NULL,NULL
"Lil Pump",41.36838,-82.10765,16751,"4LfJnj66HVQ","Gucci Gang",0,"US","Elyria",5153207,"US","USA139","USA239093",NULL,NULL,NULL,"USP144","USP244035",NULL,NULL
"Post Malone",41.04422,-83.64993,15824,"UceaB4D0jpo","Rockstar",0,"US","Findlay",5153924,"US","USA139","USA239063",NULL,NULL,NULL,"USP145","USP245839",NULL,NULL
"Lil Pump",41.45282,-82.18237,24030,"4LfJnj66HVQ","Gucci Gang",0,"US","Lorain",5161262,"US","USA139","USA239093",NULL,NULL,NULL,"USP144","USP244052",NULL,NULL
"Lil Pump",40.75839,-82.51545,16467,"4LfJnj66HVQ","Gucci Gang",0,"US","Mansfield",5161723,"US","USA139","USA239139",NULL,NULL,NULL,"USP144","USP244902",NULL,NULL
"Lil Pump",41.66616,-81.33955,14296,"4LfJnj66HVQ","Gucci Gang",0,"US","Mentor",5162645,"US","USA139","USA239085",NULL,NULL,NULL,"USP144","USP244060",NULL,NULL
"Post Malone",40.05812,-82.40126,16566,"UceaB4D0jpo","Rockstar",0,"US","Newark",5164466,"US","USA139","USA239089",NULL,NULL,NULL,"USP143","USP243055",NULL,NULL
"Lil Pump",41.40477,-81.72291,16305,"4LfJnj66HVQ","Gucci Gang",0,"US","Parma",5166177,"US","USA139","USA239035",NULL,NULL,NULL,"USP144","USP244134",NULL,NULL
"Lil Pump",41.66394,-83.55521,81596,"4LfJnj66HVQ","Gucci Gang",0,"US","Toledo",5174035,"US","USA139","USA239095",NULL,NULL,NULL,"USP143","USP243620",NULL,NULL
"6ix9ine",41.09978,-80.64952,21411,"gAs9HZC9c7Y","Gummo",0,"US","Youngstown",5177568,"US","USA139","USA239099",NULL,NULL,NULL,"USP144","USP244503",NULL,NULL
"6ix9ine",40.60843,-75.49018,65542,"gAs9HZC9c7Y","Gummo",0,"US","Allentown",5178127,"US","USA142","USA242077",NULL,NULL,NULL,"USP118","USP218102",NULL,NULL
"Post Malone",40.51868,-78.39474,19504,"UceaB4D0jpo","Rockstar",0,"US","Altoona",5178195,"US","USA142","USA242013",NULL,NULL,NULL,"USP116","USP216601",NULL,NULL
"Camila Cabello",40.62593,-75.37046,23789,"BQ0mxQXmLsk","Havana",0,"US","Bethlehem",5180225,"US","USA142","USA242095",NULL,NULL,NULL,"USP118","USP218018",NULL,NULL
"Lil Pump",42.12922,-80.08506,39321,"4LfJnj66HVQ","Gucci Gang",0,"US","Erie",5188843,"US","USA142","USA242049",NULL,NULL,NULL,"USP116","USP216501",NULL,NULL
"6ix9ine",40.2737,-76.88442,25506,"gAs9HZC9c7Y","Gummo",0,"US","Harrisburg",5192726,"US","USA142","USA242043",NULL,NULL,NULL,"USP117","USP217102",NULL,NULL
"Lil Pump",40.15511,-74.82877,13265,"4LfJnj66HVQ","Gucci Gang",0,"US","Levittown",5197796,"US","USA142","USA242017",NULL,NULL,NULL,"USP119","USP219055",NULL,NULL
"Post Malone",40.44062,-79.99589,157663,"UceaB4D0jpo","Rockstar",0,"US","Pittsburgh",5206379,"US","USA142","USA242003",NULL,NULL,NULL,"USP115","USP215219",NULL,NULL
"Lil Pump",41.40916,-75.6649,19765,"4LfJnj66HVQ","Gucci Gang",0,"US","Scranton",5211303,"US","USA142","USA242069",NULL,NULL,NULL,"USP118","USP218503",NULL,NULL
"Ed Sheeran",40.79339,-77.86,35528,"2Vv-BfVoq4g","Perfect",0,"US","State College",5213681,"US","USA142","USA242027",NULL,NULL,NULL,"USP116","USP216801",NULL,NULL
"6ix9ine",41.24591,-75.88131,24128,"gAs9HZC9c7Y","Gummo",0,"US","Wilkes-Barre",5219488,"US","USA142","USA242079",NULL,NULL,NULL,"USP118","USP218701",NULL,NULL
"6ix9ine",41.77982,-71.43728,22744,"gAs9HZC9c7Y","Gummo",0,"US","Cranston",5221659,"US","USA144","USA244007",NULL,NULL,NULL,"USP102","USP202910",NULL,NULL
"6ix9ine",41.87871,-71.38256,31781,"gAs9HZC9c7Y","Gummo",0,"US","Pawtucket",5223869,"US","USA144","USA244007",NULL,NULL,NULL,"USP102","USP202860",NULL,NULL
"6ix9ine",41.82399,-71.41283,104565,"gAs9HZC9c7Y","Gummo",0,"US","Providence",5224151,"US","USA144","USA244007",NULL,NULL,NULL,"USP102","USP202903",NULL,NULL
"Lil Pump",41.7001,-71.41617,17206,"4LfJnj66HVQ","Gucci Gang",0,"US","Warwick",5225507,"US","USA144","USA244003",NULL,NULL,NULL,"USP102","USP202889",NULL,NULL
"6ix9ine",42.00288,-71.51478,14842,"gAs9HZC9c7Y","Gummo",0,"US","Woonsocket",5225809,"US","USA144","USA244007",NULL,NULL,NULL,"USP102","USP202895",NULL,NULL
"Post Malone",43.54997,-96.70033,56920,"UceaB4D0jpo","Rockstar",0,"US","Sioux Falls",5231851,"US","USA146","USA246099",NULL,NULL,NULL,"USP157","USP257103",NULL,NULL
"Ed Sheeran",44.47588,-73.21207,9459,"2Vv-BfVoq4g","Perfect",0,"US","Burlington",5234372,"US","USA150","USA250007",NULL,NULL,NULL,"USP105","USP205401",NULL,NULL
"Camila Cabello",44.26193,-88.41538,21850,"BQ0mxQXmLsk","Havana",0,"US","Appleton",5244080,"US","USA155","USA255087",NULL,NULL,NULL,"USP154","USP254914",NULL,NULL
"Ed Sheeran",44.81135,-91.49849,23978,"2Vv-BfVoq4g","Perfect",0,"US","Eau Claire",5251436,"US","USA155","USA255035",NULL,NULL,NULL,"USP154","USP254701",NULL,NULL
"Post Malone",43.775,-88.43883,14784,"UceaB4D0jpo","Rockstar",0,"US","Fond du Lac",5253352,"US","USA155","USA255039",NULL,NULL,NULL,"USP154","USP254935",NULL,NULL
"Lil Pump",44.51916,-88.01983,30761,"4LfJnj66HVQ","Gucci Gang",0,"US","Green Bay",5254962,"US","USA155","USA255009",NULL,NULL,NULL,"USP154","USP254303",NULL,NULL
"Lil Pump",42.68279,-89.01872,18359,"4LfJnj66HVQ","Gucci Gang",0,"US","Janesville",5257754,"US","USA155","USA255105",NULL,NULL,NULL,"USP153","USP253545",NULL,NULL
"Lil Pump",42.58474,-87.82119,30258,"4LfJnj66HVQ","Gucci Gang",0,"US","Kenosha",5258393,"US","USA155","USA255059",NULL,NULL,NULL,"USP153","USP253141",NULL,NULL
"Ed Sheeran",43.80136,-91.23958,23502,"2Vv-BfVoq4g","Perfect",0,"US","La Crosse",5258957,"US","USA155","USA255063",NULL,NULL,NULL,"USP154","USP254601",NULL,NULL
"Post Malone",43.07305,-89.40123,171958,"UceaB4D0jpo","Rockstar",0,"US","Madison",5261457,"US","USA155","USA255025",NULL,NULL,NULL,"USP153","USP253715",NULL,NULL
"6ix9ine",43.0389,-87.90647,210753,"gAs9HZC9c7Y","Gummo",0,"US","Milwaukee",5263045,"US","USA155","USA255079",NULL,NULL,NULL,"USP153","USP253202",NULL,NULL
"Camila Cabello",44.02471,-88.54261,14712,"BQ0mxQXmLsk","Havana",0,"US","Oshkosh",5265838,"US","USA155","USA255139",NULL,NULL,NULL,"USP154","USP254901",NULL,NULL
"6ix9ine",42.72613,-87.78285,32977,"gAs9HZC9c7Y","Gummo",0,"US","Racine",5268249,"US","USA155","USA255101",NULL,NULL,NULL,"USP153","USP253403",NULL,NULL
"Ed Sheeran",43.75083,-87.71453,16098,"2Vv-BfVoq4g","Perfect",0,"US","Sheboygan",5272893,"US","USA155","USA255117",NULL,NULL,NULL,"USP153","USP253082",NULL,NULL
"Ed Sheeran",43.01168,-88.23148,13866,"2Vv-BfVoq4g","Perfect",0,"US","Waukesha",5278052,"US","USA155","USA255133",NULL,NULL,NULL,"USP153","USP253187",NULL,NULL
"6ix9ine",41.16704,-73.20483,76761,"gAs9HZC9c7Y","Gummo",0,"US","Bridgeport",5282804,"US","USA109","USA209001",NULL,NULL,NULL,"USP106","USP206605",NULL,NULL
"Camila Cabello",33.30616,-111.84125,47202,"BQ0mxQXmLsk","Havana",0,"US","Chandler",5289282,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285225",NULL,NULL
"Camila Cabello",35.19807,-111.65127,14324,"BQ0mxQXmLsk","Havana",0,"US","Flagstaff",5294810,"US","USA104","USA204005",NULL,NULL,NULL,"USP186","USP286001",NULL,NULL
"Camila Cabello",33.35283,-111.78903,51307,"BQ0mxQXmLsk","Havana",0,"US","Gilbert",5295903,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285234",NULL,NULL
"Camila Cabello",33.53865,-112.18599,53241,"BQ0mxQXmLsk","Havana",0,"US","Glendale",5295985,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285301",NULL,NULL
"Camila Cabello",33.43532,-112.35821,16698,"BQ0mxQXmLsk","Havana",0,"US","Goodyear",5296266,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285338",NULL,NULL
"Lil Pump",34.4839,-114.32245,6778,"4LfJnj66HVQ","Gucci Gang",0,"US","Lake Havasu City",5301388,"US","USA104","USA204015",NULL,NULL,NULL,"USP186","USP286403",NULL,NULL
"Camila Cabello",33.42227,-111.82264,111418,"BQ0mxQXmLsk","Havana",0,"US","Mesa",5304391,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285203",NULL,NULL
"Camila Cabello",33.5806,-112.23738,30046,"BQ0mxQXmLsk","Havana",0,"US","Peoria",5308480,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285345",NULL,NULL
"Camila Cabello",33.50921,-111.89903,38222,"BQ0mxQXmLsk","Havana",0,"US","Scottsdale",5313457,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285251",NULL,NULL
"Camila Cabello",33.63059,-112.33322,25226,"BQ0mxQXmLsk","Havana",0,"US","Surprise",5316428,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285374",NULL,NULL
"Camila Cabello",33.41477,-111.90931,50173,"BQ0mxQXmLsk","Havana",0,"US","Tempe",5317058,"US","USA104","USA204013",NULL,NULL,NULL,"USP185","USP285281",NULL,NULL
"Camila Cabello",32.22174,-110.92648,157144,"BQ0mxQXmLsk","Havana",0,"US","Tucson",5318313,"US","USA104","USA204019",NULL,NULL,NULL,"USP185","USP285716",NULL,NULL
"Camila Cabello",32.72532,-114.6244,31459,"BQ0mxQXmLsk","Havana",0,"US","Yuma",5322053,"US","USA104","USA204027",NULL,NULL,NULL,"USP185","USP285364",NULL,NULL
"Camila Cabello",37.76521,-122.24164,15904,"BQ0mxQXmLsk","Havana",0,"US","Alameda",5322737,"US","USA106","USA206001",NULL,NULL,NULL,"USP194","USP294501",NULL,NULL
"Camila Cabello",34.09529,-118.12701,27437,"BQ0mxQXmLsk","Havana",0,"US","Alhambra",5323060,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291801",NULL,NULL
"Camila Cabello",33.83529,-117.9145,97458,"BQ0mxQXmLsk","Havana",0,"US","Anaheim",5323810,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292805",NULL,NULL
"Lil Pump",38.00492,-121.80579,24563,"4LfJnj66HVQ","Gucci Gang",0,"US","Antioch",5324200,"US","USA106","USA206013",NULL,NULL,NULL,"USP194","USP294509",NULL,NULL
"Lil Pump",34.50083,-117.18588,14765,"4LfJnj66HVQ","Gucci Gang",0,"US","Apple Valley",5324363,"US","USA106","USA206071",NULL,NULL,NULL,"USP192","USP292307",NULL,NULL
"Lil Pump",35.37329,-119.01871,162351,"4LfJnj66HVQ","Gucci Gang",0,"US","Bakersfield",5325738,"US","USA106","USA206029",NULL,NULL,NULL,"USP193","USP293301",NULL,NULL
"Camila Cabello",34.08529,-117.9609,31453,"BQ0mxQXmLsk","Havana",0,"US","Baldwin Park",5325866,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291706",NULL,NULL
"Camila Cabello",33.88168,-118.11701,24111,"BQ0mxQXmLsk","Havana",0,"US","Bellflower",5327422,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290706",NULL,NULL
"Ed Sheeran",37.87159,-122.27275,32694,"2Vv-BfVoq4g","Perfect",0,"US","Berkeley",5327684,"US","USA106","USA206001",NULL,NULL,NULL,"USP194","USP294704",NULL,NULL
"Camila Cabello",37.93187,-121.69579,20844,"BQ0mxQXmLsk","Havana",0,"US","Brentwood",5330642,"US","USA106","USA206013",NULL,NULL,NULL,"USP194","USP294513",NULL,NULL
"Camila Cabello",33.86751,-117.99812,14959,"BQ0mxQXmLsk","Havana",0,"US","Buena Park",5331575,"US","USA106","USA206059",NULL,NULL,NULL,"USP190","USP290621",NULL,NULL
"Camila Cabello",34.21639,-119.0376,13167,"BQ0mxQXmLsk","Havana",0,"US","Camarillo",5333180,"US","USA106","USA206111",NULL,NULL,NULL,"USP193","USP293010",NULL,NULL
"Camila Cabello",33.15809,-117.35059,16411,"BQ0mxQXmLsk","Havana",0,"US","Carlsbad",5334223,"US","USA106","USA206073",NULL,NULL,NULL,"USP192","USP292008",NULL,NULL
"Camila Cabello",33.83141,-118.28202,17711,"BQ0mxQXmLsk","Havana",0,"US","Carson",5334519,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290745",NULL,NULL
"Lil Pump",37.59493,-120.95771,21005,"4LfJnj66HVQ","Gucci Gang",0,"US","Ceres",5335650,"US","USA106","USA206099",NULL,NULL,NULL,"USP195","USP295307",NULL,NULL
"Ed Sheeran",33.85835,-118.06479,16632,"2Vv-BfVoq4g","Perfect",0,"US","Cerritos",5335663,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290703",NULL,NULL
"Camila Cabello",39.72849,-121.83748,25342,"BQ0mxQXmLsk","Havana",0,"US","Chico",5336269,"US","USA106","USA206007",NULL,NULL,NULL,"USP195","USP295928",NULL,NULL
"Camila Cabello",34.01223,-117.68894,17814,"BQ0mxQXmLsk","Havana",0,"US","Chino",5336537,"US","USA106","USA206071",NULL,NULL,NULL,"USP191","USP291710",NULL,NULL
"Camila Cabello",33.9938,-117.75888,17751,"BQ0mxQXmLsk","Havana",0,"US","Chino Hills",5336545,"US","USA106","USA206071",NULL,NULL,NULL,"USP191","USP291709",NULL,NULL
"Camila Cabello",32.64005,-117.0842,88169,"BQ0mxQXmLsk","Havana",0,"US","Chula Vista",5336899,"US","USA106","USA206073",NULL,NULL,NULL,"USP191","USP291910",NULL,NULL
"Camila Cabello",38.70712,-121.28106,18957,"BQ0mxQXmLsk","Havana",0,"US","Citrus Heights",5337561,"US","USA106","USA206067",NULL,NULL,NULL,"USP195","USP295610",NULL,NULL
"Camila Cabello",36.82523,-119.70292,29563,"BQ0mxQXmLsk","Havana",0,"US","Clovis",5338122,"US","USA106","USA206019",NULL,NULL,NULL,"USP193","USP293612",NULL,NULL
"Lil Pump",34.0739,-117.31365,22463,"4LfJnj66HVQ","Gucci Gang",0,"US","Colton",5338783,"US","USA106","USA206071",NULL,NULL,NULL,"USP192","USP292324",NULL,NULL
"Lil Pump",33.89585,-118.22007,57249,"4LfJnj66HVQ","Gucci Gang",0,"US","Compton",5339066,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290221",NULL,NULL
"Camila Cabello",37.97798,-122.03107,19147,"BQ0mxQXmLsk","Havana",0,"US","Concord",5339111,"US","USA106","USA206013",NULL,NULL,NULL,"USP194","USP294520",NULL,NULL
"Camila Cabello",33.87529,-117.56644,46082,"BQ0mxQXmLsk","Havana",0,"US","Corona",5339631,"US","USA106","USA206065",NULL,NULL,NULL,"USP192","USP292879",NULL,NULL
"Camila Cabello",33.64113,-117.91867,28980,"BQ0mxQXmLsk","Havana",0,"US","Costa Mesa",5339840,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292627",NULL,NULL
"Camila Cabello",34.09001,-117.89034,13942,"BQ0mxQXmLsk","Havana",0,"US","Covina",5340175,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291723",NULL,NULL
"Camila Cabello",37.323,-122.03218,18473,"BQ0mxQXmLsk","Havana",0,"US","Cupertino",5341145,"US","USA106","USA206085",NULL,NULL,NULL,"USP195","USP295014",NULL,NULL
"Camila Cabello",33.81696,-118.03729,16809,"BQ0mxQXmLsk","Havana",0,"US","Cypress",5341256,"US","USA106","USA206059",NULL,NULL,NULL,"USP190","USP290630",NULL,NULL
"Ed Sheeran",37.70577,-122.46192,26952,"2Vv-BfVoq4g","Perfect",0,"US","Daly City",5341430,"US","USA106","USA206081",NULL,NULL,NULL,"USP194","USP294014",NULL,NULL
"Ed Sheeran",38.54491,-121.74052,23969,"2Vv-BfVoq4g","Perfect",0,"US","Davis",5341704,"US","USA106","USA206113",NULL,NULL,NULL,"USP195","USP295616",NULL,NULL
"Camila Cabello",35.76884,-119.24705,22292,"BQ0mxQXmLsk","Havana",0,"US","Delano",5342485,"US","USA106","USA206029",NULL,NULL,NULL,"USP193","USP293215",NULL,NULL
"Camila Cabello",33.94001,-118.13257,34163,"BQ0mxQXmLsk","Havana",0,"US","Downey",5343858,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290241",NULL,NULL
"Camila Cabello",37.70215,-121.93579,16502,"BQ0mxQXmLsk","Havana",0,"US","Dublin",5344157,"US","USA106","USA206001",NULL,NULL,NULL,"USP194","USP294568",NULL,NULL
"Lil Pump",34.0239,-118.17202,32199,"4LfJnj66HVQ","Gucci Gang",0,"US","East Los Angeles",5344994,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290022",NULL,NULL
"Camila Cabello",32.79477,-116.96253,46663,"BQ0mxQXmLsk","Havana",0,"US","El Cajon",5345529,"US","USA106","USA206073",NULL,NULL,NULL,"USP192","USP292020",NULL,NULL
"Camila Cabello",32.792,-115.56305,26655,"BQ0mxQXmLsk","Havana",0,"US","El Centro",5345609,"US","USA106","USA206025",NULL,NULL,NULL,"USP192","USP292243",NULL,NULL
"Camila Cabello",34.06862,-118.02757,25391,"BQ0mxQXmLsk","Havana",0,"US","El Monte",5345743,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291731",NULL,NULL
"Camila Cabello",38.4088,-121.37162,68989,"BQ0mxQXmLsk","Havana",0,"US","Elk Grove",5346111,"US","USA106","USA206067",NULL,NULL,NULL,"USP195","USP295624",NULL,NULL
"Camila Cabello",33.11921,-117.08642,37461,"BQ0mxQXmLsk","Havana",0,"US","Escondido",5346827,"US","USA106","USA206073",NULL,NULL,NULL,"USP192","USP292025",NULL,NULL
"Camila Cabello",38.24936,-122.03997,32400,"BQ0mxQXmLsk","Havana",0,"US","Fairfield",5347335,"US","USA106","USA206095",NULL,NULL,NULL,"USP194","USP294533",NULL,NULL
"Camila Cabello",38.67796,-121.17606,19724,"BQ0mxQXmLsk","Havana",0,"US","Folsom",5349705,"US","USA106","USA206067",NULL,NULL,NULL,"USP195","USP295630",NULL,NULL
"Lil Pump",34.09223,-117.43505,76701,"4LfJnj66HVQ","Gucci Gang",0,"US","Fontana",5349755,"US","USA106","USA206071",NULL,NULL,NULL,"USP192","USP292335",NULL,NULL
"Ed Sheeran",33.70918,-117.95367,12624,"2Vv-BfVoq4g","Perfect",0,"US","Fountain Valley",5350207,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292708",NULL,NULL
"Camila Cabello",37.54827,-121.98857,52532,"BQ0mxQXmLsk","Havana",0,"US","Fremont",5350734,"US","USA106","USA206001",NULL,NULL,NULL,"USP194","USP294538",NULL,NULL
"Lil Pump",36.74773,-119.77237,198754,"4LfJnj66HVQ","Gucci Gang",0,"US","Fresno",5350937,"US","USA106","USA206019",NULL,NULL,NULL,"USP193","USP293701",NULL,NULL
"Camila Cabello",33.87029,-117.92534,32783,"BQ0mxQXmLsk","Havana",0,"US","Fullerton",5351247,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292832",NULL,NULL
"Camila Cabello",33.77391,-117.94145,49205,"BQ0mxQXmLsk","Havana",0,"US","Garden Grove",5351515,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292843",NULL,NULL
"Camila Cabello",37.00578,-121.56828,13411,"BQ0mxQXmLsk","Havana",0,"US","Gilroy",5352214,"US","USA106","USA206085",NULL,NULL,NULL,"USP195","USP295020",NULL,NULL
"Camila Cabello",34.14251,-118.25508,50047,"BQ0mxQXmLsk","Havana",0,"US","Glendale",5352423,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291204",NULL,NULL
"Camila Cabello",33.99307,-117.96868,17153,"BQ0mxQXmLsk","Havana",0,"US","Hacienda Heights",5354819,"US","USA106","USA206037",NULL,NULL,NULL,"USP191","USP291745",NULL,NULL
"Lil Pump",36.32745,-119.64568,30008,"4LfJnj66HVQ","Gucci Gang",0,"US","Hanford",5355180,"US","USA106","USA206031",NULL,NULL,NULL,"USP193","USP293230",NULL,NULL
"Lil Pump",33.9164,-118.35257,27364,"4LfJnj66HVQ","Gucci Gang",0,"US","Hawthorne",5355828,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290250",NULL,NULL
"Camila Cabello",37.66882,-122.0808,47041,"BQ0mxQXmLsk","Havana",0,"US","Hayward",5355933,"US","USA106","USA206001",NULL,NULL,NULL,"USP194","USP294541",NULL,NULL
"Lil Pump",33.74761,-116.97307,40399,"4LfJnj66HVQ","Gucci Gang",0,"US","Hemet",5356277,"US","USA106","USA206065",NULL,NULL,NULL,"USP192","USP292543",NULL,NULL
"Lil Pump",34.42639,-117.30088,44439,"4LfJnj66HVQ","Gucci Gang",0,"US","Hesperia",5356576,"US","USA106","USA206071",NULL,NULL,NULL,"USP192","USP292345",NULL,NULL
"Camila Cabello",33.6603,-117.99923,28520,"BQ0mxQXmLsk","Havana",0,"US","Huntington Beach",5358705,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292648",NULL,NULL
"Camila Cabello",33.98168,-118.22507,17732,"BQ0mxQXmLsk","Havana",0,"US","Huntington Park",5358736,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290255",NULL,NULL
"Lil Pump",33.7207,-116.21677,25415,"4LfJnj66HVQ","Gucci Gang",0,"US","Indio",5359446,"US","USA106","USA206065",NULL,NULL,NULL,"USP192","USP292201",NULL,NULL
"Lil Pump",33.96168,-118.35313,29273,"4LfJnj66HVQ","Gucci Gang",0,"US","Inglewood",5359488,"US","USA106","USA206037",NULL,NULL,NULL,"USP190","USP290301",NULL,NULL
"Camila Cabello",33.66946,-117.82311,160944,"BQ0mxQXmLsk","Havana",0,"US","Irvine",5359777,"US","USA106","USA206059",NULL,NULL,NULL,"USP192","USP292612",NULL,NULL
"Camila Cabello",33.93196,-117.94617,11626,"BQ0mxQXmLsk","Havana",0,"US","La Habra",5363922,"US","USA106","USA206059",NULL,NULL,NULL,"USP190","USP290631",NULL,NULL
"Camila Cabello",32.76783,-117.02308,7878,"BQ0mxQXmLsk","Havana",0,"US","La Mesa",5363990,"US","USA106","USA206073",NULL,NULL,NULL,"USP191","USP291941",NULL,NULL
