latitude,longitude,location_id,views,track_name,track_link,rank
28.4601,77.02635,0x390d19d582e38859:0x2cf5fe8e5c64b1e,201965,High Rated Gabru,https://www.youtube.com/watch?v=hjWf8A0YNSE,0
16.29974,80.45729,0x3a4a755cb1787785:0x9f7999dd90f1e694,83516,Naa Kallalona,https://www.youtube.com/watch?v=DVZhg9T_Fjs,0
28.66535,77.43915,0x390cf1bb41c50fdf:0xe6f06fd26a7798ba,106742,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
26.1844,91.7458,0x375a5a287f9133ff:0x2bbd1332436bde32,1542347,Galti Se Mistake,https://www.youtube.com/watch?v=05TA9jNnCdU,1
28.41124,77.31316,0x390cdc15f5a424b1:0xe4f50576c850e0f2,30081,High Rated Gabru,https://www.youtube.com/watch?v=hjWf8A0YNSE,0
23.51583,87.30801,0x39f7710b47a89171:0x429e1bdb57e009dd,361896,Aa To Sahi,https://www.youtube.com/watch?v=AYmy75tnmTU,1
19.21667,73.08333,0x3be7958ef72d8707:0x84bf6ab96e280b08,144137,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
28.65195,77.23149,0x390cfd5b347eb62d:0x37205b715389640,9736785,Gori Re,https://www.youtube.com/watch?v=p-Zq8clHK8Y,1
30.32443,78.03392,0x390929c356c888af:0x4c3562c032518799,193430,Gori Re,https://www.youtube.com/watch?v=p-Zq8clHK8Y,1
20.46497,85.87927,0x3a190d832223af81:0x22f5fa1c913be52e,48017,Laila Main Laila,https://www.youtube.com/watch?v=95I5VaR7GeU,0
11.00555,76.96612,0x3ba859af2f971cb5:0x2fc1c81e183ed282,1709137,Entammede Jimikki Kammal,https://www.youtube.com/watch?v=FXiaIH49oAU,0
30.73629,76.7884,0x390fed0be66ec96b:0xa5ff67f9527319fe,6576166,Gaal Ni Kadni,https://www.youtube.com/watch?v=U65TWIP3mpQ,0
11.86752,75.35763,0x3ba422b9b2aca753:0x380605a11ce24f6c,74539,Entammede Jimikki Kammal,https://www.youtube.com/watch?v=FXiaIH49oAU,0
22.56263,88.36304,0x39f882db4908f667:0x43e330e68f6c2cbc,3399641,Aa To Sahi,https://www.youtube.com/watch?v=AYmy75tnmTU,1
19.07283,72.88261,0x3be7c6306644edc1:0x5da4ed8f8d648c69,5604297,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,1
20.27241,85.83385,0x3a1909d2d5170aa5:0xfc580e2b68b33fa8,4125122,Laila Main Laila,https://www.youtube.com/watch?v=95I5VaR7GeU,0
23.25469,77.40289,0x397c428f8fd68fbd:0x2155716d572d4f8,1493547,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
19.30023,73.05881,0x3be7bd101e824aa3:0x5970a572c6d931ae,90272,Aa To Sahi,https://www.youtube.com/watch?v=AYmy75tnmTU,1
15.85212,74.50447,0x3bbf669f5095362f:0x7e34b31edcdefb5f,21615,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,1
28.36678,79.43167,0x39a007334d02998d:0x5b9d44cf31ee87f,7630,High Rated Gabru,https://www.youtube.com/watch?v=hjWf8A0YNSE,1
12.97194,77.59369,0x3bae1670c9b44e6d:0xf8dfc3e8517e4fe0,7947471,Entammede Jimikki Kammal,https://www.youtube.com/watch?v=FXiaIH49oAU,0
19.87757,75.34226,0x3bdb9815a369bc63:0x712d538b29a2a73e,68720,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,1
22.55251,72.9552,0x395e4e7efd0c8885:0xa9a0b93c0c4b5215,61998,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
31.62234,74.87534,0x391964aa569e7355:0xeea2605bee84ef7d,236758,Gaal Ni Kadni,https://www.youtube.com/watch?v=U65TWIP3mpQ,0
25.44478,81.84322,0x398534c9b20bd49f:0xa2237856ad4041a,35126,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,1
26.4521,74.63867,0x396be6d8fcb7cd01:0xcbaf8f12eb8100ee,62896,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
23.02579,72.58727,0x395e848aba5bd449:0x4fcedd11614f6516,8696455,Ghoomar,https://www.youtube.com/watch?v=6cKErCWrb44,0
27.18333,78.01667,0x39740d857c2f41d9:0x784aef38a9523b42,5204771,Gori Re,https://www.youtube.com/watch?v=p-Zq8clHK8Y,0
28.26689,83.96851,0x3995937bbf0376ff:0xf6cf823b25802164,230472,CHARI CHATTA PARI  Nepali Movie Song by Rajan Raj Shiwakoti   KANCHHI   Dayahang Rai   Shweta Khadka,https://www.youtube.com/watch?v=iPCQmI5yTGE,0
27.70169,85.3206,0x39eb198a307baabf:0xb5137c1bf18db1ea,1146786,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
27.6768,84.43589,0x3994fb37e078d531:0x973f22922ea702f7,125041,CHARI CHATTA PARI  Nepali Movie Song by Rajan Raj Shiwakoti   KANCHHI   Dayahang Rai   Shweta Khadka,https://www.youtube.com/watch?v=iPCQmI5yTGE,0
56.8519,60.6122,0x43c165eaa062db4b:0xd50243d7f7567f20,360144,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
57.15222,65.52722,0x43bbe15d51a3b8c7:0x9b137b6a2aa36793,211897,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
56.49771,84.97437,0x432693b2b65d4c1b:0xcf0bf11d988ae72f,133303,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
61.25,73.41667,0x43739773194f954d:0x231da0789201f147,149859,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.9059,86.719,0x42d0a8b3c19b937d:0x3b6dba6a186a1407,36699,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.99244,73.36859,0x43aafde2f601090b:0x5eefc33861a69b1a,188205,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
63.19309,75.43728,0x436fa2ce334363b7:0xff8a2e7f814d6722,8059,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.0415,82.9346,0x42dfe5e190cc4d97:0x9b3a0673e1d3e985,340781,Розовое вино,https://www.youtube.com/watch?v=wOBnq0Ewz5k,0
53.7557,87.1099,0x42d0c05757229ee5:0x230e697c7a7cd940,58752,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
60.9344,76.5531,0x436d3ea933d05687:0xd611216bd7fa542d,33909,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
61.09979,72.60349,0x43746534b31d6c19:0xc0beed20f0c0c930,20041,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.45,65.33333,0x43b7bea17987e3d5:0xd7081878372ea422,54276,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
56.01839,92.86717,0x5cd7afc9a1ff37e3:0xd597e1468fd647ff,202151,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.33333,86.08333,0x42d80bb9c031ef8f:0xbf65b4b18a71364e,73052,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
55.15402,61.42915,0x43c592cb104a3a8d:0xef224a2a6d1711bf,249715,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.36056,83.76361,0x42dda1e8c72eeeab:0xb0e7bbef8d87b503,119427,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.71556,91.42917,0x5d2c22b82d2bb843:0x197273c24754fd70,58248,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
41.26465,69.21627,0x38ae8b0cc379e9c3:0xa5a9323b4aa5cb98,265883,Alamim bor,https://www.youtube.com/watch?v=pbA6leWkoRo,0
42.9,71.36667,0x38a702ddab8e77af:0x1aec1f01c48b8dec,83652,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
45.01556,78.37389,0x427effd42561334f:0xcb08c6315b959430,49988,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
45,77.91667,0x427effd42561334f:0xcb08c6315b959430,49988,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
42.3,69.6,0x38a8f256546681bb:0xa167b582e75b369b,222515,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
50.42675,80.26669,0x42f2648e149b7d9f:0x1e5a1db29895c3cf,54161,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
44.85278,65.50917,0x41f7fde03751d779:0x8f2323e48cb1e04b,69748,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
53.21435,63.62463,0x43cc8a662ee7f78f:0xa4dfac1400644b03,83198,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
54.86667,69.15,0x43b23a383d9aa3dd:0x5349226c95938f6f,64169,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
52.28333,76.96667,0x42f9cad6074f811d:0x480e9e038c41819b,165313,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
49.97143,82.60586,0x42eb45d0f634c9a9:0x7bfa8dab8b6404e5,72500,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
53.28333,69.4,0x424c94603f492e57:0x881922d6d7545413,75023,Тролль,https://www.youtube.com/watch?v=q--5Ht49vNY,0
51.1801,71.44598,0x424580c47db54609:0x97f9148dddb19228,511826,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
43.25667,76.92861,0x38836e7d16c5cbab:0x3d44668fad986d76,766309,Gangnam Style,https://www.youtube.com/watch?v=9bZkp7q19f0,0
42.87,74.59,0x389eb7dc91b3c881:0x492ebaf57cdee27d,584059,I Got Love,https://www.youtube.com/watch?v=nidQCt_HEsY,0
18.67337,105.69232,0x3139ce640b5a1dad:0xf8266890856bbaa1,521927,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
21.32274,105.40198,0x3134f2eb1dad94af:0x50d55a18854eee20,340351,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
21.59422,105.84817,0x313526e41a2f48ff:0x9af085049fb0466f,548853,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
20.45,106.34002,0x3135e4d2252e67df:0xb67aaccf0a25c439,376917,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
13.98333,108,0x316c1f82022f81a3:0x2234918a6e4ab03a,236293,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
11.56432,108.98858,0x3170d00efca47ebf:0x7633637b6e0f3bfa,165875,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
20.43389,106.17729,0x3135e0adb8d5f1cd:0xb5f4baba00e67462,434182,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
21.85264,106.76101,0x36b54e779f3306a9:0x4d0e88116ffb61b9,49590,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
14.35451,108.00759,0x316bff3ec83864ed:0x38ea5406b5d91f3f,89889,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
16.4619,107.59546,0x3141a115e1a7935f:0xbf3b50af70b5c7b7,277927,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
20.95045,107.07336,0x314a583f825ff2c9:0xc5d143510be28d44,137573,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
21.0245,105.84117,0x3135ab9bd9861ca1:0xe7887f7b72ca17a9,4452927,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
20.86481,106.68345,0x314a7af39e3f1ad3:0xa5ffc85ff87a07e8,505529,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
20.94099,106.33302,0x31359b46ef2fba69:0x2c3c5975d0eceb2e,531478,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
16.06778,108.22083,0x314219c792252a13:0xfc14e3a044436487,524855,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
11.94646,108.44193,0x317112fef20988b1:0xad5f228b672bf930,208664,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
22.66568,106.25786,0x36ca643b852c0327:0xf7278f9b5a7c6921,33529,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
12.66747,108.03775,0x3171f7d4216cd2fb:0x9f4a5ec2f999fb4,403396,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
21.27307,106.1946,0x31356dadb70fbfe5:0xd6dbe565b8b15e5c,314371,Ngay Cuoi Em,https://www.youtube.com/watch?v=zjw1GwvQT4U,0
6.53995,101.28128,0x31b37421491e3f27:0x260223bd14f25404,766334,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
17.41567,102.78589,0x31237641e81572a3:0x5ba46d1afe6c1f17,1635991,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
7.19882,100.5951,0x304d3323cbb09939:0xeb807b7b87c693f1,100876,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
13.54753,100.27362,0x30e2b86b5359c549:0x3eace3d1c85d4f60,574644,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
13.59934,100.59675,0x30e2a74bec2c4a4d:0xfc05f3c22f32a26d,8571,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
17.16116,104.14725,0x313cf32b5d43957b:0x8c02a533fa4d28b2,75581,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
14.35167,100.57739,0x30e275daaebc8f83:0x47c36f90a7ff2b19,1591898,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
16.82481,100.25858,0x30df97e77e746631:0x371aaafbdf6cd038,947092,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
13.91301,100.49883,0x30e2836c28168d41:0xabb0fa0bacd524fe,347459,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
14.97066,102.10196,0x31194cb7cce490ef:0xa0469d233ce3e50,4087912,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
16.54531,104.72351,0x313dc64286565845:0xe74cacc8482dabb6,61382,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
13.75398,100.50144,0x311d6032280d61f3:0x10100b25de24820,76472181,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
16.44671,102.833,0x3122602b91988e2f:0x93f0805cf799cc6,4216013,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
16.43281,103.50658,0x3122b50e4a5e6871:0x402b54113617020,15706,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
7.00836,100.47668,0x304d2844e52c0e41:0xb36033e77dcce56e,1997276,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
12.60961,102.10447,0x31048192adecbd05:0xf0e5e2b5d3162870,918824,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
12.93333,100.88333,0x310295924d31d7e3:0xa97ff301a9bd10ff,3430001,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
-7.80139,110.36472,0x2e7a5787bd5b6bc5:0x21723fd4d3684f71,361265,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
-5.14861,119.43194,0x2dbee329d96c4671:0x3030bfbcaf770b0,1790331,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-5.42917,105.26111,0x2e40da46f3aa6fbf:0x3039d80b220cc40,701880,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.17806,106.63,0x2e69f8e853d2e38d:0x301576d14feb9c0,633957,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-7.55611,110.83167,0x2e7a16627ad11ab1:0xe7fe4e0454bc3095,63213,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
-7.24917,112.75083,0x2dd7fbf8381ac47f:0x3027a76e352be40,6833774,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.99306,110.42083,0x2e708b4d3f0d024d:0x1e0432b9da5cb9f2,925556,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-0.49167,117.14583,0x2df67f9e3a5b4857:0xd9d9678dade6eae3,518320,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-0.03194,109.325,0x2e1d58f604b0799b:0x511ef9501fc9ffe3,477477,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
0.51667,101.44167,0x31d5ab80690ee7b1:0x94dde92c3823dbe4,505818,Bukti,https://www.youtube.com/watch?v=s9NoBV_7yVI,0
-0.90833,119.87083,0x2d8bee99987e53fd:0x3030bfbcaf77160,358275,Bukti,https://www.youtube.com/watch?v=s9NoBV_7yVI,0
-2.91673,104.7458,0x2e3b75e8fc27a3e3:0x3039d80b220d0c0,730782,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-0.94924,100.35427,0x2fd4b942e2b117bb:0xb8468cb5c3046ba5,365170,Bukti,https://www.youtube.com/watch?v=s9NoBV_7yVI,0
-8.58333,116.11667,0x2dcdbf5f22de1ef1:0x3030bfbcaf7d0d0,264450,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
1.48218,124.84892,0x32879ef9ffb30fd3:0x3030bfbcaf77280,182939,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
-7.9797,112.6304,0x2dd62822063dc2fb:0x78879446481a4da2,572985,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-7.81667,112.01667,0x2e78570dfd6e0647:0x25037b968333d9b2,347133,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.21462,106.84513,0x2e69f3e945e34b9d:0x100c5e82dd4b820,15652645,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-7.7625,110.43167,0x2e69ec0828bcde9f:0x301576d150524f0,309767,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.4,106.81861,0x2e69ec0828bcde9f:0x301576d150524f0,309767,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-8.65,115.21667,0x2dd2409b0e5e80db:0xe27334e8ccb9374a,448440,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.59444,106.78917,0x2e69c44a0cd6aab5:0x301576d14feb9a0,189541,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.2349,106.9896,0x2e698c6900964f69:0xd00495351896398,872557,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-3.31987,114.59075,0x2de4209aa1eec961:0x26030bfcc09204d2,315227,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-6.92222,107.60694,0x2e68e6398252477f:0x146a1f93d3e815b2,3158679,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-1.26753,116.82887,0x2df14710964d9c91:0xcaa6ec96c2aea6d2,137924,Jaran Goyang,https://www.youtube.com/watch?v=8nA-apwq0aY,0
-7.61278,110.78389,0x40307d6bd6211cf9:0x343f6b5e7ae56c6b,1771104,Vasif Azimov Derdimi Dinle 2017,https://www.youtube.com/watch?v=gYGuiuVgse4,0
17.96667,102.6,0x3124688606ed7b21:0x1f93b18618c1eedf,3777152,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
19.88601,102.13503,0x312f2a3f413d1ba3:0xac9749a9608e6a56,60309,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
22.61626,120.31333,0x346e43517a7a741b:0x4826a24a54732a37,809371,Wo Men Bu Yi Yang,https://www.youtube.com/watch?v=ekDzlSB1p28,0
6.91028,122.07389,0x32506a09d96fc175:0x35526ebbce01e7a2,35411,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.5243,121.0792,0x3397cf4a54fe3001:0x2fae7af0a998d2ad,225032,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.31222,121.11139,0x3397d9b37741cb8b:0x6190465ce35ff477,368233,Titibo-Tibo,https://www.youtube.com/watch?v=Cp_7VA7076I,0
15.03425,120.68445,0x3396f79f47a8aadb:0x2c4be1dddb81922a,129293,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.6488,121.0509,0x3397ba0942ef7375:0x4a9a32d9fe083d40,9968926,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.82917,120.28278,0x3396711b9c32216b:0xa080c3d36f2963a7,492102,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
13.61917,123.18139,0x33a18cad50331fcb:0x1dd856f8b79915ca,75566,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.6042,120.9822,0x3397ca03571ec38b:0x69d1d5751069c11f,3756616,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.5832,121.0409,0x3397c835c77b9b79:0xdc4947c8b9d237f8,194472,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.55027,121.03269,0x3397c90264a0ed01:0x2b066ed57830cace,3539212,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
13.9411,121.1631,0x33bd13576170055f:0xe6da25b39082662a,441598,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
13.14125,123.74073,0x33a101687e9bf8a7:0x305252e78d14537a,103814,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.45056,120.98278,0x3397ce0835972b6f:0xff33295d281774b,322315,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.42972,120.93667,0x3397d252b84f3c11:0x38b0f2e1f833e8df,161697,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
10.69694,122.56444,0x33aee56fe538d781:0xe8250cd6bc30a488,235383,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
8.25,124.4,0x325579b328c9540d:0xe6e208aba2f0d03b,264146,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
8.2289,124.24344,0x325579b328c9540d:0xe6e208aba2f0d03b,264146,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
6.11278,125.17167,0x32f79cf31aca6663:0xcc2a0e32287d6748,329770,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
7.07306,125.61278,0x32f96d9f519e327f:0xb53a24589f79c573,3179900,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.32944,120.93667,0x3397d5b87c111e25:0xab8cb698f840321f,652467,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
16.04313,120.33325,0x33915d56ad32b305:0x1b74411960f5054a,96830,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
10.31672,123.89071,0x33a999258dcd2dfd:0x4c34030cdbd33507,3892962,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.64953,120.96788,0x3397b1b519841b5f:0x5e770e225042d1a,974036,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.21167,121.16528,0x33bd63655ce077d3:0x39dd1f59c6edaced,486297,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
8.48222,124.64722,0x32fff2d9810e9e81:0x2edcd5b84a6de2a2,709745,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
8.94917,125.54361,0x3301e998b1704fcf:0x85e95810384ea2d6,40588,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.34267,121.08071,0x3397d70cc905e489:0xdbb7938dd87f5563,52129,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
16.41639,120.59306,0x3391a16879def13f:0x8edef534be3a75c0,1386725,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.45903,120.92903,0x3397d2407b04433f:0x779154cd6b3d2d4c,1535119,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
10.66667,122.95,0x33aed1aede61785b:0xea7972541b89f76b,940806,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
14.62578,121.12251,0x3397bf0c8d8310c5:0x34dc8e5a7fbf80a3,996370,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
15.15,120.58333,0x3396f286eed2e61f:0x3ded82248ad9b436,849107,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
1.4655,103.7578,0x31da12c6d36b3a27:0xd5f4b21db593d4f5,438934,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
3.08507,101.53281,0x31cc4d8b932abdc7:0x6e65e085abb091c5,379655,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
3.03333,101.45,0x31cc534c4ffe81cf:0xeb61f5772fd54514,166251,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
5.9749,116.0724,0x323b6995e6a6aba7:0xf182336a16947a7e,459518,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
4.5841,101.0829,0x31caec79f34033e3:0x8fdc9f466952e859,342108,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
5.3302,103.1408,0x31b7099e976e862f:0x1bc0ee85cb232492,169401,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
2.196,102.2405,0x31d1ee278e8c65dd:0x32a7281769e016a,202210,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
2.7297,101.9381,0x31cdde05ead5d09f:0x563c38f6157031ea,153720,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
5.36301,100.4667,0x304ac8e598b893bf:0x763116f720d28c2a,31835,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
5.41123,100.33543,0x304ac397ad2b7bd5:0x239ae45978a9b934,5220,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
3.10726,101.60671,0x31cc4ececc1c7c97:0x524c8e31e929bc76,444272,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
3.1412,101.68653,0x31cc49c701efeae7:0xf4d98e5b2f1c287d,5350388,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
3.8077,103.326,0x31c8b9f8e826e005:0xa44c16aafb214f62,181409,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
5.647,100.48772,0x304b29cd930f8bcf:0xcbb5708a39597903,56962,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
1.55,110.33333,0x31fb0784258cbf11:0xd37257591ab17e72,344927,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
6.12104,100.36014,0x304b44974ac2ef47:0x570491a0e03b1b7b,150011,Havana,https://www.youtube.com/watch?v=BQ0mxQXmLsk,0
6.13328,102.2386,0x31b6afc27a0ea2e1:0xd3fb8d8332a81530,76546,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
4.39928,113.99163,0x321941fc74729dcf:0x2e911b344f6c4816,71372,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
22.27832,114.17469,0x3403e2eda332980f:0xf08ab3badbeac97c,1448653,LIKEY,https://www.youtube.com/watch?v=V2hlQkVJZhE,0
4.89035,114.94006,0x3222f5b0540b731f:0xeeacf8c47cbae84b,247913,Perfect,https://www.youtube.com/watch?v=2Vv-BfVoq4g,0
11.56245,104.91601,0x3109513dc76a6be3:0x9c010ee85ab525bb,9313414,Panama,https://www.youtube.com/watch?v=tMmMTdc7RE0,0
